external_id,first_name,last_name,position,tournament_name,club_name,games_played,mvp_count,goals,assists,yellow_cards,red_cards,match_rows,wins,starts,goals_conceded,defensive_points,computed_rating,avg_points_per_game,division_rank,division_total
63238ae51ee2327f686202a0,Константин,Тюрнёв,,Суперлига — Премьер-Лига,Напролом,9,0,0,1,0,0,0,0,0,,,1.00,0.11,176,291
660c00fb9081c8bcee8dfc74,Данила,Щеглов,,Суперлига — Премьер-Лига,Напролом,7,0,2,2,1,0,1,0,1,5,,8.00,1.14,73,291
68aad5351b543207eb0fb113,Умахан,Абдулаев,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,11,0,2,0,0,0,0,0,0,,,6.00,0.55,80,291
648ee6b643ddd558339a7b44,Евгений,Базылев,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,3,0,0,0,0,0,0,0,0,,,0.00,0.00,188,291
64576befa41cec0e0d266647,Александр,Бурмагин,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,8,0,1,0,1,0,0,0,0,,,3.00,0.38,119,291
69d1969ee9403d06875ed2d3,Никита,Васильков,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,10,0,2,0,0,0,0,0,0,,,6.00,0.60,84,291
62ffbb23aa8c2e49e5f804fb,Александр,Воронин,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,9,0,0,1,1,0,0,0,0,,,1.00,0.11,167,291
62ff8b3d5af15e2781705249,Никита,Глазков,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,6,0,1,0,0,0,1,0,1,8,,3.00,0.50,123,291
64f0fe9759406568022e9344,Артем,Данилов,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,6,0,1,0,0,0,0,0,0,,,3.00,0.50,125,291
62ff70825af15e27816e6477,Роман,Ефремов,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,8,0,2,1,0,0,0,0,0,,,7.00,0.88,74,291
62ffbcaaaa8c2e49e5f82156,Максим,Заньков,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,7,0,0,1,0,0,0,0,0,,,1.00,0.14,168,291
67518dc184a335ef54637caa,Никита,Ивлев,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,11,2,4,0,2,0,0,0,0,,,16.00,1.45,33,291
69d196ffe9403d06875ed313,Артём,Кадыков,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,6,0,0,0,0,0,0,0,0,,,0.00,0.00,216,291
62ffbb60aa8c2e49e5f80853,Александр,Коротков,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,1,1,1,1,0,0,0,0,0,,,6.00,6.00,87,291
62fe9829375a1c1d6366ddb9,Андрей,Косенков,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,4,0,0,0,0,0,0,0,0,,,0.00,0.00,226,291
62fea5799c26801f955ef69b,Артем,Котов,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,9,1,0,0,1,0,0,0,0,,,2.00,0.22,152,291
62ffa2655af15e278171d2cb,Дмитрий,Литвиненко,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,11,2,0,0,1,0,0,0,0,,,4.00,0.36,109,291
64576c51a41cec0e0d266b40,Кирилл,Луговской,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,9,4,2,3,1,0,0,0,0,,,17.00,1.89,31,291
62ff531a4e0d681d80aa8ab6,Алексей,Поляков,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,9,0,1,0,1,0,0,0,0,,,3.00,0.33,136,291
643fe49da4d4344615be7285,Кирилл,Попов,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,2,0,0,0,1,0,0,0,0,,,0.00,0.00,263,291
66c616c698ede4ecfb8707d3,Дмитрий,Рогачев,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,7,1,0,3,1,0,0,0,0,,,5.00,0.71,102,291
69f37d504d1c3fc5b948d7dc,Семен,Соколов,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,2,0,0,0,0,0,0,0,0,,,0.00,0.00,273,291
679c90d7e6073c872693f295,Хаям,Стрельчук,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,1,0,0,0,0,0,1,0,0,2,,0.00,0.00,274,291
6a1afd1bd875711a41ec899e,Александр,Суслин,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,0,0,0,0,0,0,0,0,0,,,0.00,0.00,276,291
62ff53b14e0d681d80aa9222,Игорь,Фомичев,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,2,0,0,0,0,0,0,0,0,,,0.00,0.00,284,291
64f837d90488ef6bfe6fc871,Валерий,Хрычев,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,5,0,0,0,0,0,0,0,0,,,0.00,0.00,286,291
64576ccea41cec0e0d26743a,Максим,Щуров,,Суперлига — Премьер-Лига,Невский СЦ МЧС России,5,0,0,0,0,0,0,0,0,,,0.00,0.00,289,291
63238a981ee2327f6862004c,Даниил,Андреев,,Суперлига — Премьер-Лига,Россион,11,0,2,0,0,0,0,0,0,,,6.00,0.55,81,291
62ff94bc5af15e278170ec7b,Александр,Борисов,,Суперлига — Премьер-Лига,Россион,12,1,2,0,1,0,1,0,1,4,,8.00,0.67,66,291
62ff79b85af15e27816f1e5c,Роман,Галстян,,Суперлига — Премьер-Лига,Россион,7,0,1,1,1,0,1,0,1,4,,4.00,0.57,107,291
62fea9269c26801f955f22f1,Станислав,Горбатенко,,Суперлига — Премьер-Лига,Россион,3,0,0,0,1,0,0,0,0,,,0.00,0.00,196,291
62ff8dd25af15e278170826a,Всеволод,Гуленков,,Суперлига — Премьер-Лига,Россион,7,1,0,1,1,0,0,0,0,,,3.00,0.43,124,291
62ff9ab15af15e27817150df,Александр,Давыденко,,Суперлига — Премьер-Лига,Россион,10,0,0,0,1,0,0,0,0,,,0.00,0.00,197,291
637c86c40e28ed18cdea5db1,Андрей,Дроздов,,Суперлига — Премьер-Лига,Россион,9,0,0,0,0,0,1,0,1,4,,0.00,0.00,200,291
67cb48e554cd547f779cb478,Никита,Ермоленко,,Суперлига — Премьер-Лига,Россион,0,0,0,0,0,0,0,0,0,,,0.00,0.00,207,291
66adf9534dfb9c59e60c189d,Денис,Захаров,,Суперлига — Премьер-Лига,Россион,9,5,5,3,0,0,0,0,0,,,28.00,3.11,13,291
62ff9dc05af15e2781717f87,Никита,Колдунов,,Суперлига — Премьер-Лига,Россион,0,0,0,0,0,0,0,0,0,,,0.00,0.00,223,291
62ff8ff05af15e278170a2d6,Дмитрий,Кудрявцев,,Суперлига — Премьер-Лига,Россион,3,0,0,0,0,0,0,0,0,,,0.00,0.00,228,291
62ff570a4e0d681d80aac4e3,Дмитрий,Кушнир,,Суперлига — Премьер-Лига,Россион,5,0,1,0,0,0,0,0,0,,,3.00,0.60,130,291
62ff4d794e0d681d80aa2ecd,Иван,Лизунов,,Суперлига — Премьер-Лига,Россион,4,2,4,0,0,0,0,0,0,,,16.00,4.00,36,291
6514301fa675f44ead334827,Егор,Максимов,,Суперлига — Премьер-Лига,Россион,10,1,0,3,2,0,0,0,0,,,5.00,0.50,99,291
66ffe8dfae4e231522abf52c,Вугар,Мамедов,,Суперлига — Премьер-Лига,Россион,0,0,0,0,0,0,1,0,1,4,,0.00,0.00,238,291
64cc211fbb9afa71da723f3d,Максим,Петров,,Суперлига — Премьер-Лига,Россион,1,0,0,0,1,0,0,0,0,,,0.00,0.00,258,291
62febd94b65897236266f8e1,Баходир,Рахматов,,Суперлига — Премьер-Лига,Россион,12,0,4,0,1,0,1,0,1,4,,12.00,1.00,47,291
688cc423ee774c1000eae12b,Савелий,Сомов,,Суперлига — Премьер-Лига,Россион,3,0,1,0,0,0,0,0,0,,,3.00,1.00,139,291
6666ed73c1f1600a242df234,Билол,Сулейманов,,Суперлига — Премьер-Лига,Россион,7,1,1,1,2,0,0,0,0,,,6.00,0.86,89,291
62ff9f355af15e2781719a50,Кирилл,Тамбовцев,,Суперлига — Премьер-Лига,Россион,3,0,0,0,1,0,1,1,0,0,,0.00,0.00,277,291
67f54e410e5f46a5bf31fe92,Максим,Тарабукин,,Суперлига — Премьер-Лига,Россион,1,0,0,0,0,0,0,0,0,,,0.00,0.00,278,291
632395ae1ee2327f68625e50,Андрей,Уланов,,Суперлига — Премьер-Лига,Россион,4,0,1,1,1,0,1,0,0,4,,4.00,1.00,116,291
62fe3de960710a0b7a96978e,Сергей,Федоров,,Суперлига — Премьер-Лига,Россион,8,0,2,1,1,0,1,0,1,4,,7.00,0.88,78,291
62ffafa35af15e27817296d7,Даниил,Щечилин,,Суперлига — Премьер-Лига,Россион,12,1,3,1,1,0,0,0,0,,,12.00,1.00,50,291
62ffbb3aaa8c2e49e5f80635,Даниил,Ашастин,,Суперлига — Премьер-Лига,СТМ-фасад,0,0,0,0,0,0,0,0,0,,,0.00,0.00,187,291
66ffb7c1ae4e231522ab54b5,Андрей,Бондаренко,,Суперлига — Премьер-Лига,СТМ-фасад,9,0,0,1,2,0,1,0,0,2,,1.00,0.11,164,291
62fea3f99c26801f955ee9a3,Сергей,Васильев,,Суперлига — Премьер-Лига,СТМ-фасад,0,0,0,0,0,0,0,0,0,,,0.00,0.00,193,291
62ff98e55af15e2781712fed,Александр,Величкин,,Суперлига — Премьер-Лига,СТМ-фасад,8,0,1,1,0,0,2,0,0,4,,4.00,0.50,105,291
66ffb7c1ae4e231522ab54b7,Артём,Верховцев,,Суперлига — Премьер-Лига,СТМ-фасад,10,0,1,6,0,0,2,0,0,4,,9.00,0.90,64,291
66365cbfd2dbc34c0fe1cc4e,Роман,Дударев,,Суперлига — Премьер-Лига,СТМ-фасад,12,1,4,2,0,0,0,0,0,,,16.00,1.33,32,291
688cc8e1179c910fe0aa9a7f,Кирилл,Ивлев,,Суперлига — Премьер-Лига,СТМ-фасад,5,0,3,2,0,0,0,0,0,,,11.00,2.20,53,291
632396201ee2327f686261cd,Леонид,Ионкин,,Суперлига — Премьер-Лига,СТМ-фасад,12,0,0,0,1,0,1,0,1,2,,0.00,0.00,215,291
62ffbaeeaa8c2e49e5f8023b,Руслан,Катуков,,Суперлига — Премьер-Лига,СТМ-фасад,0,0,0,0,0,0,0,0,0,,,0.00,0.00,218,291
6932c9977ab897076cf75342,Дмитрий,Коломийцев,,Суперлига — Премьер-Лига,СТМ-фасад,12,3,13,4,1,0,0,0,0,,,49.00,4.08,1,291
62fe543834134c11a93c85b1,Валерий,Корнилов,,Суперлига — Премьер-Лига,СТМ-фасад,8,1,0,0,0,0,2,0,2,4,,2.00,0.25,151,291
698f339a4d0e70b087cf7d0b,Андрей,Крысько,,Суперлига — Премьер-Лига,СТМ-фасад,9,0,5,1,0,0,0,0,0,,,16.00,1.78,35,291
62ffbaf1aa8c2e49e5f80248,Максим,Кузьмин,,Суперлига — Премьер-Лига,СТМ-фасад,0,0,0,0,0,0,0,0,0,,,0.00,0.00,231,291
62ff906e5af15e278170a6b5,Сергей,Куль,,Суперлига — Премьер-Лига,СТМ-фасад,2,0,0,0,0,0,0,0,0,,,0.00,0.00,232,291
62ff6ea45af15e27816e47a4,Яков,Лесин,,Суперлига — Премьер-Лига,СТМ-фасад,0,0,0,0,0,0,0,0,0,,,0.00,0.00,234,291
64cce60fbb9afa71da751203,Евгений,Матчак,,Суперлига — Премьер-Лига,СТМ-фасад,9,1,3,1,0,0,2,0,0,4,,12.00,1.33,45,291
63239b681ee2327f68628e6a,Владислав,Муравьев,,Суперлига — Премьер-Лига,СТМ-фасад,3,0,0,0,0,0,2,0,2,4,,0.00,0.00,247,291
632393d11ee2327f68624e2b,Денис,Назаров,,Суперлига — Премьер-Лига,СТМ-фасад,0,0,0,0,0,0,0,0,0,,,0.00,0.00,249,291
62ffb9b1aa8c2e49e5f7eac5,Олег,Николаев,,Суперлига — Премьер-Лига,СТМ-фасад,10,0,1,1,2,0,2,0,0,4,,4.00,0.40,110,291
62fe98cf375a1c1d6366e1b2,Валерий,Прокопов,,Суперлига — Премьер-Лига,СТМ-фасад,10,3,3,1,3,0,1,0,1,2,,16.00,1.60,38,291
6323902b1ee2327f68622f33,Андрей,Рыбачук,,Суперлига — Премьер-Лига,СТМ-фасад,8,1,1,2,1,0,0,0,0,,,7.00,0.88,76,291
62fe543a34134c11a93c85ba,Юрий,Сайфетдинов,,Суперлига — Премьер-Лига,СТМ-фасад,12,0,4,0,0,0,2,0,2,4,,12.00,1.00,48,291
62fe7539ba2fdf174bb796cd,Олег,Ткаченко,,Суперлига — Премьер-Лига,СТМ-фасад,9,1,0,0,2,1,2,0,2,4,,2.00,0.22,158,291
62fe40a760710a0b7a96b347,Роман,Холзаков,,Суперлига — Премьер-Лига,СТМ-фасад,1,0,0,0,0,0,0,0,0,,,0.00,0.00,285,291
62ff8ac75af15e2781704b0f,Владимир,Ястимов,,Суперлига — Премьер-Лига,СТМ-фасад,9,1,1,2,7,0,0,0,0,,,7.00,0.78,79,291
62ff7d425af15e27816f62bc,Бакдаулет,Абдукаримов,,Суперлига — Премьер-Лига,Эйваз,4,0,0,0,2,0,0,0,0,,,0.00,0.00,179,291
62ff6c145af15e27816e2360,Роман,Алексеев,,Суперлига — Премьер-Лига,Эйваз,8,0,2,3,1,0,0,0,0,,,9.00,1.13,63,291
62ff60fce5e9182394332d63,Владимир,Андрейчиков,,Суперлига — Премьер-Лига,Эйваз,11,1,8,8,0,0,0,0,0,,,34.00,3.09,8,291
673707c26060acdd39a19087,Давлатали,Бехрузи,,Суперлига — Премьер-Лига,Эйваз,7,1,5,3,2,0,0,0,0,,,20.00,2.86,22,291
63238ebd1ee2327f68622361,Вячеслав,Бондар,,Суперлига — Премьер-Лига,Эйваз,8,0,0,0,0,0,1,0,1,11,,0.00,0.00,190,291
66192cdea120d8b6f79c5dc2,Даниил,Волченков,,Суперлига — Премьер-Лига,Эйваз,11,0,1,2,2,0,0,0,0,,,5.00,0.45,95,291
62ff8ab45af15e2781704a13,Евгений,Гаврилов,,Суперлига — Премьер-Лига,Эйваз,9,0,8,4,1,1,1,1,0,3,,28.00,3.11,12,291
65536556b8a8bbac06d969b0,Евгений,Дорошенко,,Суперлига — Премьер-Лига,Эйваз,6,0,1,0,1,0,0,0,0,,,3.00,0.50,126,291
62fe578334134c11a93ca148,Михаил,Дубровин,,Суперлига — Премьер-Лига,Эйваз,0,0,0,0,0,0,0,0,0,,,0.00,0.00,202,291
62ff6050e5e9182394331fcc,Богдан,Жбанов,,Суперлига — Премьер-Лига,Эйваз,10,5,8,7,0,0,0,0,0,,,41.00,4.10,4,291
62ff64bf5af15e27816dac3a,Константин,Кошелюк,,Суперлига — Премьер-Лига,Эйваз,9,0,2,0,1,0,0,0,0,,,6.00,0.67,88,291
64383c009fc16908a5fd4289,Даниил,Ломейко,,Суперлига — Премьер-Лига,Эйваз,10,3,7,1,2,0,0,0,0,,,28.00,2.80,14,291
62ff8e685af15e2781708ab8,Армен,Межлумян,,Суперлига — Премьер-Лига,Эйваз,2,0,0,0,0,0,0,0,0,,,0.00,0.00,240,291
62ff842b5af15e27816fd0bf,Александр,Митрофанов,,Суперлига — Премьер-Лига,Эйваз,9,0,0,0,1,0,0,0,0,,,0.00,0.00,243,291
6a1b0267d875711a41ec948c,Денис,Назаров,,Суперлига — Премьер-Лига,Эйваз,3,0,0,1,0,0,0,0,0,,,1.00,0.33,171,291
62ffa9625af15e2781723520,Сергей,Никулин,,Суперлига — Премьер-Лига,Эйваз,2,0,0,0,0,0,2,1,2,6,,0.00,0.00,250,291
64383c009fc16908a5fd4291,Артем,Осадчий,,Суперлига — Премьер-Лига,Эйваз,6,0,1,0,0,0,0,0,0,,,3.00,0.50,135,291
62fe5df734134c11a93cdee2,Александр,Осипов,,Суперлига — Премьер-Лига,Эйваз,0,0,0,0,0,0,0,0,0,,,0.00,0.00,253,291
62ff91155af15e278170ae04,Ризван,Расулов,,Суперлига — Премьер-Лига,Эйваз,0,0,0,0,0,0,0,0,0,,,0.00,0.00,266,291
62ffaca55af15e278172678d,Эдуард,Сазонов,,Суперлига — Премьер-Лига,Эйваз,0,0,0,0,0,0,0,0,0,,,0.00,0.00,267,291
66e2ab7c2d371a6881601739,Георгий,Синюков,,Суперлига — Премьер-Лига,Эйваз,10,0,1,1,1,0,0,0,0,,,4.00,0.40,113,291
62ff86985af15e27816ffdb7,Георгий,Шаров,,Суперлига — Премьер-Лига,Эйваз,12,1,0,0,0,0,0,0,0,,,2.00,0.17,160,291
62ff50274e0d681d80aa5139,Игорь,Афанасьев,,Суперлига — Премьер-Лига,Юниор,0,0,0,0,0,0,0,0,0,,,0.00,0.00,185,291
62feb563b65897236266a5b5,Иван,Бекурин,,Суперлига — Премьер-Лига,Юниор,9,0,5,3,0,0,0,0,0,,,18.00,2.00,27,291
643a8ccc95617d334d7b368b,Ефрем,Вартанян,,Суперлига — Премьер-Лига,Юниор,0,0,0,0,0,0,0,0,0,,,0.00,0.00,191,291
62ff9ff75af15e278171a574,Руслан,Гаджиев,,Суперлига — Премьер-Лига,Юниор,10,2,3,5,3,0,0,0,0,,,18.00,1.80,28,291
62ff3fa4796bcd18bd2112a1,Сергей,Галушин,,Суперлига — Премьер-Лига,Юниор,9,0,0,2,1,0,0,0,0,,,2.00,0.22,147,291
62fe59bd34134c11a93cb51c,Михаил,Данилов,,Суперлига — Премьер-Лига,Юниор,10,0,6,5,0,0,0,0,0,,,23.00,2.30,19,291
64f0ef8d59406568022e0b75,Адамс,Джозеф,,Суперлига — Премьер-Лига,Юниор,10,0,4,2,1,0,0,0,0,,,14.00,1.40,43,291
62ff84565af15e27816fd2ce,Алексей,Дугнист,,Суперлига — Премьер-Лига,Юниор,4,0,0,0,1,0,1,1,1,3,,0.00,0.00,203,291
6482e9cfe2c0d707ba9c0b72,Дмитрий,Иванов,,Суперлига — Премьер-Лига,Юниор,0,0,0,0,0,0,1,1,1,1,,0.00,0.00,213,291
632398f51ee2327f68627988,Илларион,Илларионов,,Суперлига — Премьер-Лига,Юниор,1,0,0,0,1,0,0,0,0,,,0.00,0.00,214,291
62ffa2e55af15e278171dd47,Азиз,Камара,,Суперлига — Премьер-Лига,Юниор,10,0,4,4,1,0,1,1,1,1,,16.00,1.60,34,291
62ff9d8d5af15e2781717cd8,Максим,Кармазин,,Суперлига — Премьер-Лига,Юниор,11,1,1,0,0,0,1,0,1,2,,5.00,0.45,98,291
6399a1ad2839583707a4e8d6,Антон,Кобяцкий,,Суперлига — Премьер-Лига,Юниор,1,0,0,0,0,0,1,1,0,1,,0.00,0.00,219,291
62ff422da2d7241a652608b7,Давид,Колбаия,,Суперлига — Премьер-Лига,Юниор,7,1,4,4,0,1,2,1,1,3,,18.00,2.57,29,291
6653b3ab0b820876d9e5a601,Даниил,Кривцов,,Суперлига — Премьер-Лига,Юниор,9,3,7,0,0,0,2,2,0,0,,27.00,3.00,15,291
62ff53604e0d681d80aa8e21,Павел,Лысенков,,Суперлига — Премьер-Лига,Юниор,4,1,5,2,0,0,1,0,1,4,,19.00,4.75,25,291
6a1b03bf780a701b81cc492c,Константин,Мещанинов,,Суперлига — Премьер-Лига,Юниор,1,0,0,0,0,0,0,0,0,,,0.00,0.00,241,291
64314a8df7804736495e0bda,Кирилл,Пушкин,,Суперлига — Премьер-Лига,Юниор,6,0,2,1,0,0,0,0,0,,,7.00,1.17,75,291
62ff532a4e0d681d80aa8b2d,Артём,Смирнов,,Суперлига — Премьер-Лига,Юниор,10,2,14,2,0,0,1,1,0,3,,48.00,4.80,2,291
62ffb28d5af15e278172cb4a,Никита,Смирнов,,Суперлига — Премьер-Лига,Юниор,3,0,0,2,0,0,0,0,0,,,2.00,0.67,156,291
69d1532ded166a068c2f7c41,Константин,Ульянов,,Суперлига — Премьер-Лига,Юниор,1,0,0,0,0,0,0,0,0,,,0.00,0.00,280,291
65d8e22a744a87d7de1d9d4c,Александр,Усанов,,Суперлига — Премьер-Лига,Юниор,11,0,2,1,0,0,0,0,0,,,7.00,0.64,77,291
688d1755179c910fe0ab31da,Роман,Ананьев,defensive_midfielder,Суперлига — Суперлига,Арктик,1,0,0,0,0,0,1,0,1,1,4,5.00,5.00,157,325
632393131ee2327f68624765,Александр,Бирюков,forward,Суперлига — Суперлига,Арктик,8,1,5,2,1,0,2,1,1,2,,24.00,3.00,28,325
62fea1fb9c26801f955ed565,Виталий,Бровчук,defender,Суперлига — Суперлига,Арктик,9,0,0,0,1,0,2,1,1,2,12,14.00,1.56,69,325
62fe5c3f34134c11a93cd25d,Илья,Ваганов,defender,Суперлига — Суперлига,Арктик,10,2,1,2,1,0,1,1,1,1,6,17.00,1.70,51,325
62fe3b8060710a0b7a96827e,Дмитрий,Дробыш,forward,Суперлига — Суперлига,Арктик,7,2,5,3,0,0,0,0,0,,,26.00,3.71,23,325
62ff40f5796bcd18bd21276a,Александр,Евстафьев,forward,Суперлига — Суперлига,Арктик,2,0,0,1,1,0,0,0,0,,,3.00,1.50,195,325
62ff69a45af15e27816df427,Дмитрий,Зуев,defensive_midfielder,Суперлига — Суперлига,Арктик,2,0,0,0,1,0,0,0,0,,0,0.00,0.00,256,325
696abae8ca72060a93753261,Андрей,Иванов,defender,Суперлига — Суперлига,Арктик,5,1,2,0,0,0,0,0,0,,0,3.00,0.60,197,325
632394531ee2327f6862526e,Павел,Игнатович,forward,Суперлига — Суперлига,Арктик,6,1,2,1,2,0,1,0,1,1,,11.00,1.83,90,325
65aabf064deae5102bfaa6fc,Алексей,Ионов,forward,Суперлига — Суперлига,Арктик,1,0,0,0,0,0,0,0,0,,,0.00,0.00,258,325
62ff9e395af15e27817186c1,Александр,Киров,defender,Суперлига — Суперлига,Арктик,3,0,0,0,0,0,1,0,1,1,6,7.00,2.33,131,325
69d040652a91fb06a9f2de2a,Никита,Ковальков,goalkeeper,Суперлига — Суперлига,Арктик,3,0,0,0,0,0,0,0,0,,0,0.00,0.00,265,325
6738b34d6060acdd39a54bf6,Константин,Котов,defensive_midfielder,Суперлига — Суперлига,Арктик,11,0,1,1,3,0,2,1,2,2,8,16.00,1.45,56,325
62ff941b5af15e278170e524,Евгений,Матрахов,defensive_midfielder,Суперлига — Суперлига,Арктик,7,0,1,0,1,0,1,0,0,1,4,6.00,0.86,149,325
62ffbb0eaa8c2e49e5f803ba,Дмитрий,Миронов,attacking_midfielder,Суперлига — Суперлига,Арктик,10,0,2,3,0,0,2,1,1,2,6,21.00,2.10,33,325
62ffacce5af15e278172698c,Владимир,Мухин,goalkeeper,Суперлига — Суперлига,Арктик,6,0,0,0,2,0,2,1,2,2,12,16.00,2.67,57,325
65169ee2a675f44ead4314cf,Кирилл,Рогов,goalkeeper,Суперлига — Суперлига,Арктик,10,1,0,0,0,0,2,1,0,2,12,15.00,1.50,66,325
62ffb878aa8c2e49e5f7d759,Максим,Сергеев,attacking_midfielder,Суперлига — Суперлига,Арктик,10,0,2,1,3,1,0,0,0,,0,7.00,0.70,136,325
62ff91c75af15e278170bba8,Игорь,Смирнов,defender,Суперлига — Суперлига,Арктик,6,0,0,0,2,0,0,0,0,,0,0.00,0.00,308,325
645e1d92f0d92d249e11e43d,Роман,Смирнов,defender,Суперлига — Суперлига,Арктик,8,0,1,1,1,0,0,0,0,,0,4.00,0.50,182,325
62ff8afa5af15e2781704e00,Дмитрий,Суконкин,attacking_midfielder,Суперлига — Суперлига,Арктик,11,0,1,2,2,0,2,1,2,2,6,17.00,1.55,52,325
62ff83d95af15e27816fcd33,Артем,Сёмка,forward,Суперлига — Суперлига,Арктик,9,2,5,4,1,0,2,1,2,2,,32.00,3.56,14,325
62ff74de5af15e27816ec9a3,Павел,Тахистов,defensive_midfielder,Суперлига — Суперлига,Арктик,7,0,0,0,0,0,2,1,0,2,8,9.00,1.29,114,325
62ff691b5af15e27816dec4f,Лев,Титов,defender,Суперлига — Суперлига,Арктик,10,1,1,1,1,0,2,1,0,2,12,18.00,1.80,47,325
62ff817e5af15e27816faa9a,Алексей,Шамитов,defender,Суперлига — Суперлига,Арктик,11,0,1,0,0,0,2,1,0,2,12,14.00,1.27,74,325
62ff55b64e0d681d80aab085,Руслан,Алиев,defensive_midfielder,Суперлига — Суперлига,Атлетико-Домбай,8,0,0,0,0,0,1,1,0,0,5,6.00,0.75,139,325
62ff66e05af15e27816dcf07,Джамал,Балагаев,attacking_midfielder,Суперлига — Суперлига,Атлетико-Домбай,10,1,3,0,1,0,1,1,1,0,4,13.00,1.30,76,325
67fad0dffe4cfc86d52eef80,Александр,Белов,defender,Суперлига — Суперлига,Атлетико-Домбай,6,0,0,0,1,1,1,1,0,0,8,9.00,1.50,103,325
6922c5fdb1695d628ae4bc0d,Павел,Бочаров,goalkeeper,Суперлига — Суперлига,Атлетико-Домбай,3,0,0,0,0,0,0,0,0,,0,0.00,0.00,248,325
67fd32fcfe4cfc86d5381c02,Роман,Гнездилов,goalkeeper,Суперлига — Суперлига,Атлетико-Домбай,3,0,0,0,0,0,0,0,0,,0,0.00,0.00,251,325
62fea8c19c26801f955f1fd4,Демид,Голиков,defensive_midfielder,Суперлига — Суперлига,Атлетико-Домбай,7,1,1,0,1,0,0,0,0,,0,3.00,0.43,192,325
65df4e400074b13c29cb6e08,Максим,Грибанов,defender,Суперлига — Суперлига,Атлетико-Домбай,9,1,0,1,5,0,0,0,0,,0,4.00,0.44,174,325
67fad0caf5381486e749eeaa,Тагир,Гуния,goalkeeper,Суперлига — Суперлига,Атлетико-Домбай,8,1,0,0,0,0,1,1,0,0,8,11.00,1.38,88,325
6918f17ab5652d7beb120de2,Данил,Гуринович,attacking_midfielder,Суперлига — Суперлига,Атлетико-Домбай,11,1,2,2,2,0,0,0,0,,0,11.00,1.00,89,325
6619602da120d8b6f79ccc3b,Станислав,Купин,defensive_midfielder,Суперлига — Суперлига,Атлетико-Домбай,1,0,0,0,0,0,1,1,0,0,5,6.00,6.00,146,325
66acdccd9869cf5a9d816dae,Арсен,Магомедов,forward,Суперлига — Суперлига,Атлетико-Домбай,10,0,0,1,0,0,1,1,1,0,,5.00,0.50,168,325
64807505e547de1595f9dfcd,Михаил,Михайлов,attacking_midfielder,Суперлига — Суперлига,Атлетико-Домбай,8,0,0,0,0,0,0,0,0,,0,0.00,0.00,285,325
6431579ff7804736495efd2a,Игорь,Никитин,defensive_midfielder,Суперлига — Суперлига,Атлетико-Домбай,6,0,0,0,1,0,0,0,0,,0,0.00,0.00,288,325
67d44e4926a4b755b9e2a097,Дмитрий,Плахотник,forward,Суперлига — Суперлига,Атлетико-Домбай,5,2,3,0,0,0,0,0,0,,,11.00,2.20,93,325
64f0f03a59406568022e12db,Рамазан,Рамазанов,attacking_midfielder,Суперлига — Суперлига,Атлетико-Домбай,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,298,325
6557cad80f886f05103667cc,Даниэль,Сергеенко,attacking_midfielder,Суперлига — Суперлига,Атлетико-Домбай,11,1,1,0,1,0,0,0,0,,0,3.00,0.27,202,325
62feb2719c26801f955f7fdd,Иван,Сигнев,forward,Суперлига — Суперлига,Атлетико-Домбай,0,0,0,0,0,0,0,0,0,,,0.00,0.00,306,325
6753eb8e84a335ef5465ded7,Роман,Стрелков,attacking_midfielder,Суперлига — Суперлига,Атлетико-Домбай,3,0,0,0,1,0,0,0,0,,0,0.00,0.00,310,325
6988b28aec42650ade076443,Антон,Трофимов,,Суперлига — Суперлига,Атлетико-Домбай,2,0,0,1,0,0,0,0,0,,,1.00,0.50,235,325
62ff8ea15af15e2781708de9,Денис,Черкасов,defender,Суперлига — Суперлига,Атлетико-Домбай,3,0,1,0,1,1,1,1,0,1,6,8.00,2.67,129,325
696244cec8254e0a9a23c589,Александр,Чернышев,defensive_midfielder,Суперлига — Суперлига,Атлетико-Домбай,2,0,0,0,0,0,0,0,0,,0,0.00,0.00,321,325
